Ax,Ay,Az,Gx,Gy,Gz,Cx,Cy,Cz,Lt,Li,alt,temp
-1640.000000,753.000000,223.000000,-870.000000,-670.000000,545.000000,10862.700000,452.600000,8631.800000,11.560000,4.780000,1333.215000,22.000000
-1322.000000,502.000000,-22.000000,-1252.000000,-65.000000,557.000000,10855.800000,460.400000,8643.200000,11.440000,4.720000,1333.222500,22.000000
-1351.000000,431.000000,175.000000,-1953.000000,195.000000,612.000000,10848.900000,468.200000,8654.600000,11.320000,4.660000,1333.230000,22.000000
-1441.000000,421.000000,617.000000,-2090.000000,411.000000,713.000000,10842.000000,476.000000,8666.000000,11.200000,4.600000,1333.237500,22.000000
-1313.000000,58.000000,684.000000,-1800.000000,404.000000,587.000000,10833.600000,474.500000,8667.500000,11.080000,4.540000,1333.245000,22.000000
-1495.000000,81.000000,856.000000,-761.000000,482.000000,595.000000,10825.200000,473.000000,8669.000000,10.960000,4.480000,1333.252500,22.000000
-1449.000000,259.000000,540.000000,-414.000000,726.000000,478.000000,10816.800000,471.500000,8670.500000,10.840000,4.420000,1333.260000,22.000000
-1727.000000,542.000000,299.000000,172.000000,844.000000,478.000000,10804.600000,467.800000,8671.000000,10.720000,4.360000,1333.267500,22.000000
-1875.000000,672.000000,-15.000000,-2.000000,723.000000,116.000000,10790.500000,463.000000,8671.000000,10.600000,4.300000,1333.275000,22.000000
-2057.000000,619.000000,129.000000,-1093.000000,669.000000,-40.000000,10776.400000,458.200000,8671.000000,10.480000,4.240000,1333.282500,22.000000
-2276.000000,909.000000,117.000000,-365.000000,-21.000000,-271.000000,10766.600000,454.200000,8670.000000,10.360000,4.180000,1333.290000,22.000000
-2676.000000,1967.000000,77.000000,-136.000000,-76.000000,2.000000,10765.400000,451.800000,8667.000000,10.240000,4.120000,1333.297500,22.000000
-1822.000000,1766.000000,82.000000,-1654.000000,-320.000000,-80.000000,10764.200000,449.400000,8664.000000,10.120000,4.060000,1333.305000,22.000000
-2227.000000,2091.000000,-127.000000,-1145.000000,523.000000,366.000000,10763.000000,447.000000,8661.000000,10.000000,4.000000,1333.312500,22.000000
-2129.000000,1762.000000,-448.000000,-2200.000000,1385.000000,358.000000,10760.600000,445.800000,8662.500000,10.060000,4.060000,1333.310600,22.000000
-2269.000000,1061.000000,15.000000,-3373.000000,857.000000,118.000000,10758.200000,444.600000,8664.000000,10.120000,4.120000,1333.308700,22.000000
-1856.000000,721.000000,326.000000,-3282.000000,92.000000,-60.000000,10755.800000,443.400000,8665.500000,10.180000,4.180000,1333.306900,22.000000
-1186.000000,425.000000,342.000000,-2596.000000,241.000000,-35.000000,10748.200000,440.000000,8672.600000,10.240000,4.240000,1333.305000,22.000000
-962.000000,285.000000,345.000000,-2246.000000,967.000000,50.000000,10738.000000,435.500000,8682.500000,10.300000,4.300000,1333.303100,22.000000
-1018.000000,211.000000,453.000000,-1728.000000,988.000000,86.000000,10727.800000,431.000000,8692.400000,10.360000,4.360000,1333.301200,22.000000
-1170.000000,190.000000,502.000000,-1346.000000,1041.000000,38.000000,10718.600000,427.400000,8701.000000,10.420000,4.420000,1333.299400,22.000000
-1509.000000,187.000000,673.000000,-1208.000000,1126.000000,-90.000000,10711.400000,425.600000,8707.000000,10.480000,4.480000,1333.297500,22.000000
-1998.000000,371.000000,911.000000,-265.000000,888.000000,-156.000000,10704.200000,423.800000,8713.000000,10.540000,4.540000,1333.295600,22.000000
-2155.000000,606.000000,741.000000,294.000000,752.000000,-230.000000,10697.000000,422.000000,8719.000000,10.600000,4.600000,1333.293800,22.000000
-2200.000000,881.000000,466.000000,309.000000,564.000000,-330.000000,10691.600000,420.800000,8718.400000,10.660000,4.660000,1333.291900,22.000000
-2367.000000,820.000000,256.000000,-218.000000,533.000000,-554.000000,10686.200000,419.600000,8717.800000,10.720000,4.720000,1333.290000,22.000000
-2434.000000,750.000000,668.000000,-495.000000,-95.000000,-629.000000,10680.800000,418.400000,8717.200000,10.780000,4.780000,1333.288100,22.000000
-2199.000000,583.000000,614.000000,69.000000,-158.000000,-810.000000,10682.400000,417.200000,8713.800000,10.840000,4.840000,1333.286300,22.000000
-2369.000000,539.000000,-114.000000,455.000000,983.000000,-395.000000,10687.500000,416.000000,8709.000000,10.900000,4.900000,1333.284400,22.000000
-2571.000000,743.000000,-542.000000,1126.000000,283.000000,-143.000000,10692.600000,414.800000,8704.200000,10.960000,4.960000,1333.282500,22.000000
-2359.000000,662.000000,-1072.000000,912.000000,-227.000000,16.000000,10697.800000,415.400000,8699.500000,11.020000,5.000000,1333.280600,22.000000
-2401.000000,649.000000,-996.000000,242.000000,430.000000,153.000000,10703.200000,419.600000,8695.000000,11.080000,5.000000,1333.278700,22.000000
-2675.000000,570.000000,-396.000000,-587.000000,13.000000,-72.000000,10708.600000,423.800000,8690.500000,11.140000,5.000000,1333.276900,22.000000
-2527.000000,557.000000,-91.000000,78.000000,-727.000000,-253.000000,10714.000000,428.000000,8686.000000,11.200000,5.000000,1333.275000,22.000000
-2133.000000,739.000000,-38.000000,-7.000000,-995.000000,-168.000000,10715.200000,426.800000,8686.300000,11.260000,5.000000,1333.273100,22.000000
-1674.000000,496.000000,-52.000000,-200.000000,-945.000000,158.000000,10716.400000,425.600000,8686.600000,11.320000,5.000000,1333.271300,22.000000
-1243.000000,193.000000,-87.000000,-154.000000,-502.000000,254.000000,10717.600000,424.400000,8686.900000,11.380000,5.000000,1333.269400,22.000000
-1146.000000,139.000000,-66.000000,-91.000000,-545.000000,479.000000,10718.400000,426.000000,8690.200000,11.440000,5.000000,1333.267500,22.000000
-1039.000000,155.000000,-6.000000,266.000000,-404.000000,595.000000,10719.000000,429.000000,8695.000000,11.500000,5.000000,1333.265600,22.000000
-1039.000000,179.000000,48.000000,398.000000,1.000000,819.000000,10719.600000,432.000000,8699.800000,11.560000,5.000000,1333.263800,22.000000
-1296.000000,229.000000,152.000000,163.000000,235.000000,688.000000,10718.500000,433.100000,8704.200000,11.620000,5.000000,1333.261900,22.000000
-1798.000000,157.000000,347.000000,124.000000,473.000000,569.000000,10714.000000,430.400000,8707.800000,11.680000,5.000000,1333.260000,22.000000
-2353.000000,248.000000,457.000000,605.000000,-286.000000,318.000000,10709.500000,427.700000,8711.400000,11.740000,5.000000,1333.258100,22.000000
-2630.000000,631.000000,306.000000,-376.000000,120.000000,150.000000,10705.000000,425.000000,8715.000000,11.800000,5.000000,1333.256200,22.000000
-2863.000000,577.000000,508.000000,-1151.000000,-149.000000,-206.000000,10701.700000,422.000000,8710.500000,11.860000,5.000000,1333.254400,22.000000
-3147.000000,655.000000,275.000000,-1033.000000,-76.000000,-385.000000,10698.400000,419.000000,8706.000000,11.920000,5.000000,1333.252500,22.000000
-2914.000000,1147.000000,263.000000,-572.000000,-812.000000,-553.000000,10695.100000,416.000000,8701.500000,11.980000,5.000000,1333.250600,22.000000
-2209.000000,1266.000000,129.000000,397.000000,-639.000000,-26.000000,10693.400000,415.200000,8703.000000,12.040800,5.000000,1333.252500,22.000000
-1865.000000,1451.000000,-462.000000,1858.000000,16.000000,274.000000,10692.500000,415.500000,8707.500000,12.102000,5.000000,1333.256200,22.000000
-1838.000000,1416.000000,-956.000000,-252.000000,405.000000,-108.000000,10691.600000,415.800000,8712.000000,12.163300,5.000000,1333.260000,22.000000
-1759.000000,960.000000,-148.000000,-1712.000000,1525.000000,-121.000000,10691.000000,416.777800,8715.555600,12.224500,5.000000,1333.263800,22.000000
-1799.000000,111.000000,366.000000,-1755.000000,-93.000000,-771.000000,10691.000000,419.111100,8717.222200,12.285700,5.000000,1333.267500,22.000000
-1431.000000,261.000000,77.000000,121.000000,264.000000,-388.000000,10691.000000,421.444400,8718.888900,12.346900,5.000000,1333.271300,22.000000
-1425.000000,526.000000,-81.000000,62.000000,1252.000000,59.000000,10691.200000,423.200000,8720.200000,12.408200,5.000000,1333.275000,22.000000
-1229.000000,319.000000,-214.000000,482.000000,-68.000000,44.000000,10691.800000,423.800000,8720.800000,12.469400,5.000000,1333.278700,22.000000
-1183.000000,161.000000,11.000000,-501.000000,-639.000000,-113.000000,10692.400000,424.400000,8721.400000,12.530600,5.000000,1333.282500,22.000000
-1243.000000,141.000000,295.000000,-26.000000,-574.000000,-183.000000,10693.000000,425.000000,8722.000000,12.591800,5.000000,1333.286300,22.000000
-1425.000000,206.000000,213.000000,-42.000000,216.000000,-78.000000,10697.200000,425.900000,8722.600000,12.653100,5.000000,1333.290000,22.000000
-1822.000000,312.000000,144.000000,162.000000,566.000000,-68.000000,10701.400000,426.800000,8723.200000,12.714300,5.000000,1333.293800,22.000000
-2111.000000,361.000000,149.000000,-102.000000,-246.000000,-301.000000,10705.600000,427.700000,8723.800000,12.775500,5.000000,1333.297500,22.000000
-2408.000000,581.000000,353.000000,-199.000000,-339.000000,-385.000000,10706.200000,426.600000,8723.600000,12.836700,5.000000,1333.301200,22.000000
-2733.000000,750.000000,485.000000,-347.000000,-121.000000,-334.000000,10705.000000,424.500000,8723.000000,12.898000,5.000000,1333.305000,22.000000
-3124.000000,269.000000,455.000000,4.000000,-29.000000,-115.000000,10703.800000,422.400000,8722.400000,12.959200,5.000000,1333.308700,22.000000
-3017.000000,148.000000,316.000000,1123.000000,595.000000,262.000000,10703.400000,421.700000,8722.000000,12.980000,5.000000,1333.312500,22.000000
-2501.000000,-79.000000,-141.000000,892.000000,-379.000000,-156.000000,10704.600000,423.800000,8722.000000,12.920000,5.000000,1333.316300,22.000000
-2375.000000,370.000000,-600.000000,2335.000000,-302.000000,-149.000000,10705.800000,425.900000,8722.000000,12.860000,5.000000,1333.320000,22.000000
-2279.000000,507.000000,-1103.000000,1440.000000,639.000000,83.000000,10707.000000,428.000000,8722.000000,12.800000,5.000000,1333.323800,22.000000
-2784.000000,849.000000,-280.000000,37.000000,839.000000,-228.000000,10713.000000,431.900000,8714.800000,12.740000,5.000000,1333.327500,22.000000
-2192.000000,584.000000,227.000000,275.000000,-321.000000,-161.000000,10719.000000,435.800000,8707.600000,12.680000,5.000000,1333.331200,22.000000
-1398.000000,213.000000,-147.000000,449.000000,-330.000000,-40.000000,10725.000000,439.700000,8700.400000,12.620000,5.000000,1333.335000,22.000000
-765.000000,-67.000000,-284.000000,705.000000,-526.000000,-35.000000,10729.800000,440.000000,8696.600000,12.560000,5.000000,1333.338700,22.000000
-506.000000,-93.000000,-520.000000,1148.000000,49.000000,91.000000,10734.000000,438.500000,8694.500000,12.500000,5.000000,1333.342500,22.000000
-801.000000,-55.000000,-375.000000,2113.000000,992.000000,768.000000,10738.200000,437.000000,8692.400000,12.440000,5.000000,1333.346300,22.000000
-2057.000000,659.000000,-341.000000,867.000000,977.000000,839.000000,10740.400000,434.500000,8688.400000,12.380000,5.000000,1333.350000,22.000000
-1517.000000,-48.000000,-258.000000,-350.000000,-217.000000,41.000000,10738.600000,430.000000,8680.600000,12.320000,5.000000,1333.353700,22.000000
-2284.000000,286.000000,-202.000000,-824.000000,102.000000,-205.000000,10736.800000,425.500000,8672.800000,12.260000,5.000000,1333.357500,22.000000
-2233.000000,-63.000000,14.000000,-709.000000,-773.000000,-445.000000,10735.000000,421.000000,8665.000000,12.200000,5.000000,1333.361200,22.000000
-2875.000000,408.000000,-12.000000,412.000000,-993.000000,-165.000000,10737.700000,420.400000,8662.600000,12.140000,5.000000,1333.365000,22.000000
-2722.000000,185.000000,-4.000000,-426.000000,-1508.000000,-660.000000,10740.400000,419.800000,8660.200000,12.080000,5.000000,1333.368800,22.000000
-3284.000000,614.000000,-474.000000,889.000000,-187.000000,34.000000,10743.100000,419.200000,8657.800000,12.020000,5.000000,1333.372500,22.000000
-2598.000000,1074.000000,-133.000000,-26.000000,-1707.000000,-324.000000,10743.200000,422.600000,8662.800000,11.960000,5.000000,1333.376900,22.000000
-2390.000000,1086.000000,-530.000000,647.000000,26.000000,264.000000,10742.000000,428.000000,8671.500000,11.900000,5.000000,1333.382500,22.000000
-2392.000000,1516.000000,-478.000000,1018.000000,-570.000000,386.000000,10740.800000,433.400000,8680.200000,11.840000,5.000000,1333.388100,22.000000
-2298.000000,1280.000000,9.000000,-861.000000,-1004.000000,150.000000,10740.100000,437.600000,8687.400000,11.780000,5.000000,1333.393700,22.000000
-1891.000000,303.000000,239.000000,-1312.000000,419.000000,158.000000,10740.400000,439.400000,8691.600000,11.720000,5.000000,1333.399400,22.000000
-1586.000000,133.000000,220.000000,-731.000000,551.000000,217.000000,10740.700000,441.200000,8695.800000,11.660000,5.000000,1333.405000,22.000000
-1275.000000,187.000000,148.000000,-408.000000,789.000000,226.000000,10741.000000,443.000000,8700.000000,11.600000,5.000000,1333.410600,22.000000
-910.000000,131.000000,97.000000,-450.000000,586.000000,200.000000,10736.500000,441.200000,8703.900000,11.540000,5.000000,1333.416200,22.000000
-882.000000,140.000000,141.000000,-15.000000,199.000000,118.000000,10732.000000,439.400000,8707.800000,11.480000,5.000000,1333.421900,22.000000
-948.000000,99.000000,38.000000,205.000000,361.000000,111.000000,10727.500000,437.600000,8711.700000,11.420000,5.000000,1333.427500,22.000000
-1287.000000,164.000000,145.000000,-72.000000,204.000000,-4.000000,10725.000000,434.200000,8710.600000,11.360000,5.000000,1333.433100,22.000000
-1711.000000,327.000000,413.000000,-463.000000,-42.000000,-274.000000,10723.500000,430.000000,8707.000000,11.300000,5.000000,1333.438800,22.000000
-2114.000000,237.000000,681.000000,-96.000000,-192.000000,-392.000000,10722.000000,425.800000,8703.400000,11.240000,5.000000,1333.444400,22.000000
-2367.000000,220.000000,696.000000,700.000000,-117.000000,-472.000000,10721.500000,423.700000,8701.000000,11.180000,5.000000,1333.450000,22.000000
-2525.000000,491.000000,406.000000,793.000000,104.000000,-320.000000,10723.000000,425.800000,8701.000000,11.120000,5.000000,1333.455600,22.000000
-2774.000000,652.000000,536.000000,61.000000,-190.000000,-582.000000,10724.500000,427.900000,8701.000000,11.060000,5.000000,1333.461300,22.000000
-3176.000000,417.000000,-18.000000,921.000000,373.000000,-508.000000,10726.000000,430.000000,8701.000000,11.000000,5.000000,1333.466900,22.000000
-3041.000000,256.000000,-307.000000,819.000000,194.000000,-149.000000,10734.400000,432.100000,8698.300000,11.000000,4.940000,1333.472500,22.000000
-2777.000000,377.000000,-628.000000,1992.000000,-399.000000,116.000000,10742.800000,434.200000,8695.600000,11.000000,4.880000,1333.478100,22.000000
-2638.000000,529.000000,-1000.000000,2303.000000,-456.000000,261.000000,10751.200000,436.300000,8692.900000,11.000000,4.820000,1333.483800,22.000000
-2696.000000,770.000000,-615.000000,546.000000,-587.000000,136.000000,10755.600000,436.800000,8687.800000,11.000000,4.760000,1333.489400,22.000000
-2431.000000,544.000000,228.000000,-861.000000,-1432.000000,-125.000000,10758.000000,436.500000,8681.500000,11.000000,4.700000,1333.495000,22.000000
-1828.000000,192.000000,629.000000,-560.000000,-2238.000000,-417.000000,10760.400000,436.200000,8675.200000,11.000000,4.640000,1333.500600,22.000000
-1167.000000,-7.000000,385.000000,739.000000,-1674.000000,78.000000,10763.300000,437.300000,8675.400000,11.000000,4.580000,1333.506200,22.000000
-984.000000,67.000000,-86.000000,1756.000000,-708.000000,277.000000,10767.200000,441.200000,8688.600000,11.000000,4.520000,1333.511900,22.000000
-790.000000,218.000000,-213.000000,1779.000000,-304.000000,442.000000,10771.100000,445.100000,8701.800000,11.000000,4.460000,1333.517500,22.000000
-811.000000,248.000000,-263.000000,406.000000,-264.000000,116.000000,10775.000000,449.000000,8715.000000,11.000000,4.400000,1333.523100,22.000000
-1033.000000,155.000000,-156.000000,-176.000000,630.000000,258.000000,10775.000000,454.700000,8718.300000,11.000000,4.340000,1333.528700,22.000000
-1425.000000,219.000000,-15.000000,-298.000000,1886.000000,417.000000,10775.000000,460.400000,8721.600000,11.000000,4.280000,1333.534400,22.000000
-2146.000000,-131.000000,1059.000000,-361.000000,-189.000000,87.000000,10775.000000,466.100000,8724.900000,11.000000,4.220000,1333.540000,22.000000
-2258.000000,337.000000,601.000000,358.000000,-55.000000,152.000000,10772.400000,464.400000,8724.600000,11.000000,4.160000,1333.545600,22.000000
-2639.000000,286.000000,713.000000,-547.000000,41.000000,43.000000,10768.500000,459.000000,8722.500000,11.000000,4.100000,1333.551200,22.000000
-2810.000000,54.000000,524.000000,-216.000000,36.000000,84.000000,10764.600000,453.600000,8720.400000,11.000000,4.040000,1333.556900,22.000000
-3507.000000,1051.000000,23.000000,465.000000,-440.000000,-164.000000,10761.700000,450.400000,8717.500000,11.000000,4.000000,1333.562500,22.000000
-2503.000000,1600.000000,83.000000,165.000000,-684.000000,44.000000,10760.800000,451.600000,8713.000000,11.000000,4.000000,1333.556900,22.001900
-2595.000000,1588.000000,-177.000000,766.000000,220.000000,485.000000,10759.900000,452.800000,8708.500000,11.000000,4.000000,1333.551200,22.003800
-2472.000000,1689.000000,-428.000000,-2.000000,273.000000,460.000000,10759.000000,454.000000,8704.000000,11.000000,4.000000,1333.545600,22.005600
-2149.000000,878.000000,64.000000,-2593.000000,448.000000,-209.000000,10758.700000,453.700000,8702.800000,11.000000,4.000000,1333.540000,22.007500
-1989.000000,-3.000000,458.000000,-2203.000000,-80.000000,-253.000000,10758.400000,453.400000,8701.600000,11.000000,4.000000,1333.534400,22.009400
